Year	DOY	Hour	Minute	Tair	Pressure	Precipitation	Kdown	WindSpeed	RelativeHumidity
2010	168	20	0	22.2	101	0	0	5.81	83.58
2010	168	21	0	21.7	101	0	0	6.71	89.17
2010	168	22	0	20.6	101	0	0	4.92	89.08
2010	168	23	0	19.4	101	0	0	3.58	95.12
2010	169	0	0	18.9	101	0	0	3.58	95.48
2010	169	1	0	18.3	101	0	0	3.58	95.88
2010	169	2	0	17.8	101	0	0	3.13	100
2010	169	3	0	17.8	101	0	0	3.58	100
2010	169	4	0	17.2	101	0	0	0.01	100
2010	169	5	0	17.2	101	0	24	1.34	97
2010	169	6	0	19.4	101	0	166	2.68	93.05
2010	169	7	0	21.1	101	0	353	3.58	79.06
2010	169	8	0	23.3	101	0	544	4.02	67.99
2010	169	9	0	24.4	101	0	716.5	3.58	62.94
2010	169	10	0	26.1	101	0	855	2.24	56.65
2010	169	11	0	27.8	101	0	947	2.24	51.27
2010	169	12	0	27.2	101	0	987	4.92	51.43
2010	169	13	0	26.7	101	0	970	4.92	53.19
2010	169	14	0	27.8	101	0	898.5	5.81	54.77
2010	169	15	0	27.2	101	0	778	4.92	55.46
2010	169	16	0	26.7	101	0	616	4.92	59.81
2010	169	17	0	26.1	101	0	429	4.92	64.96
2010	169	18	0	24.4	101	0	238.5	4.02	77.61
2010	169	19	0	22.2	101	0	72	4.02	80.83
2010	169	20	0	20.6	101	0	0	4.47	86.21
2010	169	21	0	20	101	0	0	3.13	93.5
2010	169	22	0	18.9	101	0	0	0.01	95.07
2010	169	23	0	18.9	101	0	0	3.13	100
2010	170	0	0	17.8	101	0	0	3.13	100
2010	170	1	0	18.3	101	0	0	3.13	100
2010	170	2	0	17.8	101	0	0	2.68	100
2010	170	3	0	17.2	101	0	0	3.13	100
2010	170	4	0	17.2	101	0	0	2.68	100
2010	170	5	0	17.8	101	0	24.5	3.13	100
2010	170	6	0	18.9	101	0	166	4.47	91.21
2010	170	7	0	20	101	0	352	3.58	84.46
2010	170	8	0	21.1	101	0	542.5	4.47	79.01
2010	170	9	0	22.8	101	0	713	4.92	73.97
2010	170	10	0	23.3	101	0	851.5	4.02	69.97
2010	170	11	0	23.3	101	0	942	4.47	70.71
2010	170	12	0	23.9	101	0	975	5.81	67.59
2010	170	13	0	24.4	101	0	950.5	6.71	68.76
2010	170	14	0	24.4	101	0	871	6.26	70.03
2010	170	15	0	24.4	101	0	742.5	6.71	71.45
2010	170	16	0	23.9	101	0	579	6.71	73.09
2010	170	17	0	23.3	101	0	396	6.71	79.99
2010	170	18	0	22.2	101	0	213	7.15	87.05
2010	170	19	0	21.7	101	0	59.5	6.71	99.08
2010	170	20	0	21.1	101	0	0	5.81	99.43
2010	170	21	0	21.1	101	0	0	4.47	99.31
2010	170	22	0	20.6	101	0	0	4.47	100
2010	170	23	0	20.6	101	0	0	4.02	100
2010	171	0	0	20	101	0	0	3.58	100
2010	171	1	0	20	101	0	0	4.02	100
2010	171	2	0	20	101	0	0	2.24	100
2010	171	3	0	20	101	0	0	2.68	100
2010	171	4	0	20.6	101	0	0	3.13	100
2010	171	5	0	21.1	101	0	9	3.13	100
2010	171	6	0	21.7	101	0	91.5	2.68	98.76
2010	171	7	0	22.8	101	0	188.5	2.68	90.12
2010	171	8	0	23.3	101	0	283	2.68	86.37
2010	171	9	0	24.4	101	0	566	3.58	81.97
2010	171	10	0	26.1	101	0	505.5	4.47	77.3
2010	171	11	0	26.1	100	0	751	3.58	72.63
2010	171	12	0	27.2	100	0	911	4.92	72.31
2010	171	13	0	28.3	100	0	895.5	4.47	71.97
2010	171	14	0	28.3	100	0	825	5.81	71.6
2010	171	15	0	27.8	100	0	434.5	6.71	71.18
2010	171	16	0	26.7	100	0	427.5	3.58	70.55
2010	171	17	0	29.4	100	0	398	2.68	69.15
2010	171	18	0	30.6	100	0	221.5	5.81	75.1
2010	171	19	0	31.7	101	0	67	6.26	80.41
2010	171	20	0	30.6	101	0	0	4.92	82.13
2010	171	21	0	30	101	0	0	4.92	80.33
2010	171	22	0	28.9	101	0	0	4.92	84.42
2010	171	23	0	27.2	101	0	0	3.58	83.86
2010	172	0	0	26.1	101	0	0	3.58	88.68
2010	172	1	0	26.7	101	0	0	4.02	87.86
2010	172	2	0	25.6	101	0	0	4.02	92.15
2010	172	3	0	25	101	0	0	3.58	90.5
2010	172	4	0	24.4	101	0	0	4.47	89.29
2010	172	5	0	23.9	101	0	24	3.13	89.93
2010	172	6	0	25	101	0	163	2.68	85.15
2010	172	7	0	26.7	101	0	347	6.71	74.71
2010	172	8	0	27.8	101	0	533.5	8.05	70.28
2010	172	9	0	28.3	101	0	699.5	7.15	65.54
2010	172	10	0	29.4	101	0	832	6.26	61.11
2010	172	11	0	30	101	0	920	3.13	57.27
2010	172	12	0	31.7	101	0	957	8.05	56.97
2010	172	13	0	31.7	101	0	940	5.81	53.56
2010	172	14	0	32.2	101	0	869.5	6.71	53.59
2010	172	15	0	32.2	101	0	750.5	7.6	53.78
2010	172	16	0	32.2	101	0	596	6.26	57.46
2010	172	17	0	31.7	101	0	419	2.68	57.85
2010	172	18	0	31.1	101	0	235	4.92	65.51
2010	172	19	0	26.1	101	0	71.5	2.24	72.35
2010	172	20	0	23.9	101	0	0	4.02	76.06
2010	172	21	0	23.3	101	0	0	1.34	81.19
2010	172	22	0	27.2	101	0	0	4.92	81.78
2010	172	23	0	26.1	101	0	0	2.68	87.5
2010	173	0	0	25.6	101	0	0	2.68	87.4
2010	173	1	0	25	101	0	0	2.68	92.31
2010	173	2	0	23.9	101	0	0	3.13	91.46
2010	173	3	0	23.3	101	0	0	3.13	96.45
2010	173	4	0	22.8	101	0	0	2.24	95.79
2010	173	5	0	22.2	101	0	19	2.68	91.33
2010	173	6	0	22.2	101	0	145.5	1.34	92.99
2010	173	7	0	24.4	101	0	287	3.58	83.83
2010	173	8	0	26.1	101	0	439	2.68	71.72
2010	173	9	0	26.7	101	0	652	4.47	67.05
2010	173	10	0	26.7	101	0	801.5	3.13	67.23
2010	173	11	0	27.8	101	0	716.5	3.58	63.7
2010	173	12	0	27.8	101	0	735.5	3.13	64.14
2010	173	13	0	27.2	101	0	580.5	3.58	69.01
2010	173	14	0	26.1	101	0	619	4.02	70.97
2010	173	15	0	25.6	101	0	244.5	4.02	78.08
2010	173	16	0	23.9	101	0	228.5	4.47	86.29
2010	173	17	0	23.9	101	0	183.5	3.58	94.91
2010	173	18	0	23.9	101	0	90	3.58	97.2
2010	173	19	0	23.9	101	0	23	4.92	100
2010	173	20	0	22.8	101	4.57	0	1.34	100
2010	173	21	0	22.8	101	0	0	4.92	100
2010	173	22	0	22.8	101	0	0	3.58	100
2010	173	23	0	22.2	101	0	0	5.81	100
2010	174	0	0	22.2	101	0	0	3.13	100
2010	174	1	0	22.2	101	0	0	3.13	100
2010	174	2	0	22.8	101	0	0	2.68	100
2010	174	3	0	23.3	101	0	0	2.24	100
2010	174	4	0	22.2	101	0	0	2.24	100
2010	174	5	0	21.7	101	0	22.5	2.68	100
2010	174	6	0	23.9	101	0	158	3.13	100
2010	174	7	0	26.1	101	0	336.5	6.26	86.86
2010	174	8	0	28	101	0	470	8.94	77.64
2010	174	9	0	29.4	101	0	561	6.71	71.48
2010	174	10	0	30	101	0	625.5	7.15	66.59
2010	174	11	0	31.1	101	0	752.5	6.26	62.44
2010	174	12	0	30.6	101	0	764	5.81	62.27
2010	174	13	0	31.7	101	0	745.5	6.26	62.17
2010	174	14	0	33.3	101	0	729	9.83	62.19
2010	174	15	0	32.8	101	0	626.5	7.6	58.71
2010	174	16	0	33.9	101	0	499.5	7.15	62.25
2010	174	17	0	33.3	101	0	328	6.71	62.81
2010	174	18	0	32.8	101	0	163.5	6.71	70.12
2010	174	19	0	31.7	101	0	40.5	5.81	70.07
2010	174	20	0	31.1	101	0	0	4.47	73.34
2010	174	21	0	27.2	101	0	0	3.13	79.17
2010	174	22	0	26.7	101	0	0	4.02	84.18
2010	174	23	0	26.7	101	0	0	2.68	84.36
2010	175	0	0	24.4	100	0	0	3.13	90.04
2010	175	1	0	24.4	100	0	0	2.24	90.09
2010	175	2	0	24.4	100	0	0	3.13	89.86
2010	175	3	0	25	100	0	0	3.13	90.23
2010	175	4	0	25.6	100	0	0	4.02	91.26
2010	175	5	0	25.6	100	0	15	3.58	87.66
2010	175	6	0	26.1	100	0	124.5	4.02	90.36
2010	175	7	0	27.2	100	0	308.5	6.26	84
2010	175	8	0	28.3	100	0	496.5	6.26	81.78
2010	175	9	0	30	100	0	667.5	7.15	76.81
2010	175	10	0	32.8	100	0	761.5	6.71	70.84
2010	175	11	0	33.9	100	0	543	7.6	65.09
2010	175	12	0	32.8	100	0	409.5	6.71	63.99
2010	175	13	0	35.6	100	0	898	9.39	63.89
2010	175	14	0	36.1	100	0	766.5	7.15	68.32
2010	175	15	0	34.4	100	0	215	8.05	73.82
2010	175	16	0	34.4	100	0	413.5	8.05	70.87
2010	175	17	0	33.3	100	0	356.5	9.83	71.39
2010	175	18	0	33.3	100	0	227	10.28	76.87
2010	175	19	0	31.7	100	0	69.5	6.71	84.24
2010	175	20	0	30.6	100	0	0	5.81	81.48
2010	175	21	0	29.4	100	0	0	4.02	83.9
2010	175	22	0	29.4	100	0	0	4.92	87.3
2010	175	23	0	27.8	101	0	0	6.26	85.69
2010	176	0	0	27.8	101	0	0	5.81	88.5
2010	176	1	0	26.1	101	0	0	6.26	85.68
2010	176	2	0	25	101	0	0	5.81	89.67
2010	176	3	0	24.4	101	0	0	4.92	94.03
2010	176	4	0	23.3	101	0	0	4.02	92.84
2010	176	5	0	23.3	101	0	22.5	5.81	92.55
2010	176	6	0	23.3	101	0	160	4.47	79.16
2010	176	7	0	24.4	101	0	343.5	4.47	72.09
2010	176	8	0	26.1	101	0	530	4.02	66.97
2010	176	9	0	27.2	101	0	701.5	4.02	62.08
2010	176	10	0	28.3	101	0	839	3.58	55.66
2010	176	11	0	27.2	101	0	930	4.92	54.15
2010	176	12	0	27.8	101	0	966	4.92	52.47
2010	176	13	0	27.2	101	0	938	6.26	52.08
2010	176	14	0	28.3	101	0	853.5	3.58	51.82
2010	176	15	0	27.2	101	0	727	6.26	52.8
2010	176	16	0	26.1	101	0	571.5	6.71	57.86
2010	176	17	0	25.6	101	0	393	4.92	59.22
2010	176	18	0	25	101	0	208.5	4.47	72.24
2010	176	19	0	23.3	101	0	54.5	5.81	76.78
2010	176	20	0	22.8	101	0	0	4.02	84.02
2010	176	21	0	22.8	101	0	0	3.13	91.73
2010	176	22	0	22.2	101	0	0	2.68	93.13
2010	176	23	0	21.7	101	0	0	3.13	99.85
2010	177	0	0	22.2	101	0	0	0.01	99.73
2010	177	1	0	21.7	101	0	0	2.24	98.49
2010	177	2	0	21.1	101	0	0	3.13	100
2010	177	3	0	21.1	101	0	0	2.68	100
2010	177	4	0	20.6	101	0	0	2.24	98.86
2010	177	5	0	20.6	101	0	12.5	1.34	92.87
2010	177	6	0	22.8	101	0	126.5	1.34	86.87
2010	177	7	0	24.4	101	0	307.5	2.24	76.37
2010	177	8	0	26.7	101	0	500.5	3.58	65.21
2010	177	9	0	27.8	101	0	670.5	3.13	59.61
2010	177	10	0	29.4	101	0	810.5	4.92	54.99
2010	177	11	0	30	101	0	904.5	5.81	54.25
2010	177	12	0	31.7	101	0	940.5	7.15	50.86
2010	177	13	0	31.7	100	0	914	6.71	50.93
2010	177	14	0	31.1	100	0	804	4.92	51.46
2010	177	15	0	29.4	100	0	638.5	5.81	52.51
2010	177	16	0	28.9	100	0	450.5	6.26	54.33
2010	177	17	0	27.2	100	0	289	4.92	58.97
2010	177	18	0	27.2	100	0	80.5	2.24	69.6
2010	177	19	0	25.6	100	0	14	2.24	79.77
2010	177	20	0	26.1	100	0	0	1.34	81.33
2010	177	21	0	25.6	100	0	0	1.34	89.15
2010	177	22	0	26.1	100	0	0	1.34	90.42
2010	177	23	0	25.6	100	0	0	0.01	96.27
2010	178	0	0	24.4	100	0	0	0.01	96.29
2010	178	1	0	25	100	0	0	0.01	95.47
2010	178	2	0	25	100	0	0	2.24	94.48
2010	178	3	0	23.3	100	0	0	1.34	99.65
2010	178	4	0	22.8	100	0	0	2.68	99.79
2010	178	5	0	22.2	100	0	16.5	1.34	97.64
2010	178	6	0	23.9	100	0	137.5	2.68	93.12
2010	178	7	0	25	100	0	200.5	3.58	80.87
2010	178	8	0	25	100	0	110.5	3.58	74.49
2010	178	9	0	24.4	100	0	432.5	2.68	69.76
2010	178	10	0	27.2	100	0	563.5	2.68	65.6
2010	178	11	0	28.3	100	0	559.5	3.58	65.85
2010	178	12	0	30	100	0	440.5	4.02	62.73
2010	178	13	0	30	100	0	452	4.92	63.16
2010	178	14	0	30	100	0	718.5	4.47	63.38
2010	178	15	0	28.9	100	0	674.5	4.02	63.8
2010	178	16	0	30	100	0	536	4.02	64.62
2010	178	17	0	29.4	100	0	375.5	3.58	70.56
2010	178	18	0	28.9	100	0	157	3.58	78.51
2010	178	19	0	28.3	100	0	43.5	2.68	82.9
2010	178	20	0	27.2	100	0	0	2.24	88.64
2010	178	21	0	26.1	100	0	0	3.58	94.96
2010	178	22	0	26.1	100	0	0	3.13	95.08
2010	178	23	0	26.7	100	0	0	4.02	94.84
2010	179	0	0	26.7	100	0	0	4.02	95.07
2010	179	1	0	26.1	100	0	0	4.47	95.82
2010	179	2	0	25	100	0	0	3.58	96.77
2010	179	3	0	25	100	0	0	2.24	97.75
2010	179	4	0	25	100	0	0	3.13	98.35
2010	179	5	0	25	100	0	15.5	4.02	98.19
2010	179	6	0	27.2	100	0	123	3.58	91.55
2010	179	7	0	28.3	100	0	313.5	5.81	79.48
2010	179	8	0	30	100	0	493.5	6.71	73.75
2010	179	9	0	32.2	100	0	659	7.15	68.65
2010	179	10	0	33.9	100	0	794.5	7.6	63.32
2010	179	11	0	35	100	0	885.5	9.39	61.9
2010	179	12	0	36.1	100	0	568	8.94	61.21
2010	179	13	0	35	100	0	753.5	7.6	60.78
2010	179	14	0	36.1	100	0	708	8.94	60.63
2010	179	15	0	35	100	0	493.5	9.39	64.51
2010	179	16	0	31.1	100	0	213	7.6	69.23
2010	179	17	0	28.9	100	0	111	4.92	74.74
2010	179	18	0	26.7	100	0	60.5	4.47	76.97
2010	179	19	0	26.7	100	0	29.5	3.13	87.75
2010	179	20	0	26.1	100	0	0	3.58	92.57
2010	179	21	0	25	100	0	0	3.58	92.54
2010	179	22	0	25.6	100	0	0	3.58	92.26
2010	179	23	0	24.4	100	0	0	3.13	97.14
2010	180	0	0	25	100	0	0	3.58	96.33
2010	180	1	0	24.4	100	0	0	3.58	95.35
2010	180	2	0	24.4	100	0	0	4.02	94.24
2010	180	3	0	25	100	0	0	3.58	93.32
2010	180	4	0	25.6	100	0	0	3.58	92.84
2010	180	5	0	24.4	100	0	18.5	3.58	93.14
2010	180	6	0	26.7	100	0	129	4.02	86.29
2010	180	7	0	28.3	100	0	279.5	3.13	76.81
2010	180	8	0	29.4	100	0	390.5	4.02	68.8
2010	180	9	0	29.4	100	0	609.5	3.58	61.9
2010	180	10	0	31.1	100	0	617	5.81	56.18
2010	180	11	0	32.8	100	0	565	5.81	51.9
2010	180	12	0	33.3	100	0	774.5	6.71	51.31
2010	180	13	0	33.9	100	0	829.5	6.26	51.07
2010	180	14	0	32.8	100	0	640	7.15	53.97
2010	180	15	0	32.2	100	0	397.5	7.6	54.13
2010	180	16	0	31.7	100	0	406.5	7.15	57.56
2010	180	17	0	30.6	100	0	390	7.15	57.41
2010	180	18	0	30.6	100	0	234.5	5.81	61.21
2010	180	19	0	29.4	101	0	72	8.94	67.49
2010	180	20	0	28.3	101	0	0	7.6	69.33
2010	180	21	0	27.8	101	0	0	6.26	71.11
2010	180	22	0	24.4	101	0	0	7.6	71.09
2010	180	23	0	22.8	101	0	0	7.15	71.4
2010	181	0	0	22.2	101	0	0	6.26	73.96
2010	181	1	0	21.1	101	0	0	5.81	76.17
2010	181	2	0	20	101	0	0	4.92	77.37
2010	181	3	0	19.4	101	0	0	6.26	73.3
2010	181	4	0	18.3	101	0	0	4.02	75.45
2010	181	5	0	18.3	101	0	22	5.81	72.04
2010	181	6	0	18.3	101	0	164.5	5.81	60.77
2010	181	7	0	19.4	101	0	356.5	4.47	53.8
2010	181	8	0	20.6	101	0	554	4.92	45.72
2010	181	9	0	21.7	101	0	731.5	6.71	41.77
2010	181	10	0	22.2	101	0	872.5	4.92	38.78
2010	181	11	0	23.3	101	0	966.5	3.58	36.83
2010	181	12	0	24.4	101	0	952	4.02	38.34
2010	181	13	0	24.4	101	0	883	8.05	38.55
2010	181	14	0	26.1	101	0	790	6.71	39.95
2010	181	15	0	26.1	101	0	658.5	7.6	41.29
2010	181	16	0	23.9	101	0	554	8.05	42.82
2010	181	17	0	23.9	101	0	387.5	7.15	45
2010	181	18	0	22.8	101	0	211	7.15	56.75
2010	181	19	0	24.4	101	0	75.5	8.05	62.54
2010	181	20	0	23.3	101	0	0	5.81	65.26
2010	181	21	0	22.8	101	0	0	6.71	64.49
2010	181	22	0	22.2	101	0	0	4.92	68.22
2010	181	23	0	21.1	101	0	0	4.02	71.7
2010	182	0	0	20.6	101	0	0	4.02	68.63
2010	182	1	0	20.6	101	0	0	4.92	69.87
2010	182	2	0	19.4	101	0	0	3.58	72.77
2010	182	3	0	18.9	101	0	0	6.26	72.23
2010	182	4	0	18.3	101	0	0	4.47	77.42
2010	182	5	0	17.8	102	0	21.5	3.58	73.5
2010	182	6	0	18.9	102	0	161.5	6.71	62.81
2010	182	7	0	20	102	0	351.5	6.71	57.23
2010	182	8	0	21.1	102	0	546	6.26	52.67
2010	182	9	0	22.2	102	0	721	6.26	48.62
2010	182	10	0	23.3	101	0	862	6.26	45.6
2010	182	11	0	24.4	101	0	955.5	5.81	43.39
2010	182	12	0	25.6	101	0	994.5	5.81	44.17
2010	182	13	0	25	101	0	976.5	6.26	42.68
2010	182	14	0	26.1	101	0	412	6.71	43.7
2010	182	15	0	26.7	101	0	557	4.47	44.94
2010	182	16	0	26.1	101	0	622.5	7.6	48.17
2010	182	17	0	26.1	101	0	439	7.15	47.66
2010	182	18	0	23.3	101	0	216	8.05	50.46
2010	182	19	0	23.3	101	0	78	7.6	57.97
2010	182	20	0	22.2	102	0	0	7.15	62.63
2010	182	21	0	21.1	102	0	0	6.71	67.32
2010	182	22	0	20.6	102	0	0	5.81	67.65
2010	182	23	0	20	102	0	0	7.15	72.24
2010	183	0	0	19.4	102	0	0	5.81	76.93
2010	183	1	0	18.3	102	0	0	4.02	76.9
2010	183	2	0	18.3	102	0	0	5.81	81.86
2010	183	3	0	17.8	102	0	0	4.92	81.71
2010	183	4	0	17.2	102	0	0	4.02	81.67
2010	183	5	0	17.2	102	0	22.5	3.58	76.93
2010	183	6	0	18.9	102	0	165	4.02	72.23
2010	183	7	0	20.6	102	0	355.5	4.92	57.75
2010	183	8	0	21.7	102	0	549.5	7.15	51.19
2010	183	9	0	23.3	102	0	722.5	5.81	45.95
2010	183	10	0	25	102	0	861.5	4.92	42.35
2010	183	11	0	25.6	102	0	954	6.26	40.5
2010	183	12	0	26.1	102	0	994	6.71	40.92
2010	183	13	0	27.2	102	0	978.5	4.02	39.09
2010	183	14	0	27.8	102	0	908	7.15	40.53
2010	183	15	0	27.8	101	0	787	7.6	40.83
2010	183	16	0	27.8	101	0	627.5	3.13	41.13
2010	183	17	0	27.8	101	0	443	4.02	44.7
2010	183	18	0	25	101	0	250.5	3.13	52.3
2010	183	19	0	23.3	101	0	78	4.92	56.3
2010	183	20	0	21.1	101	0	0	6.71	62.34
2010	183	21	0	21.1	101	0	0	4.47	65.54
2010	183	22	0	20.6	101	0	0	4.47	70.68
2010	183	23	0	20.6	101	0	0	4.92	74.49
2010	184	0	0	20.6	101	0	0	4.92	74.67
2010	184	1	0	20.6	101	0	0	4.92	79.03
2010	184	2	0	19.4	102	0	0	3.58	83.73
2010	184	3	0	19.4	102	0	0	3.58	88.65
2010	184	4	0	20	102	0	0	3.58	88.17
2010	184	5	0	18.9	102	0	19	3.13	78.4
2010	184	6	0	22.2	102	0	151	3.13	73.02
2010	184	7	0	23.9	102	0	310	3.58	58.49
2010	184	8	0	25.6	102	0	496	3.58	49.85
2010	184	9	0	27.2	102	0	703.5	3.13	46.85
2010	184	10	0	28.3	101	0	844	4.47	44.69
2010	184	11	0	28.9	101	0	939	4.02	42.09
2010	184	12	0	28.9	101	0	979.5	4.92	40.1
2010	184	13	0	30	101	0	964.5	6.71	41.03
2010	184	14	0	28.9	101	0	894	7.15	42.45
2010	184	15	0	28.9	101	0	774.5	6.26	44.59
2010	184	16	0	26.7	101	0	616	9.39	46.35
2010	184	17	0	26.1	101	0	434	8.05	48.09
2010	184	18	0	25.6	101	0	243	7.6	60.45
2010	184	19	0	23.9	101	0	74.5	6.26	68.27
2010	184	20	0	22.8	101	0	0	4.47	78.18
2010	184	21	0	21.7	101	0	0	0.01	82.83
2010	184	22	0	22.2	101	0	0	1.34	81.5
2010	184	23	0	22.2	101	0	0	3.13	84.51
2010	185	0	0	22.8	101	0	0	3.58	81.86
2010	185	1	0	21.7	101	0	0	2.68	83.44
2010	185	2	0	21.1	101	0	0	3.13	79.94
2010	185	3	0	23.3	101	0	0	4.02	77.34
2010	185	4	0	22.8	101	0	0	3.58	81.06
2010	185	5	0	21.7	101	0	20	4.02	76.37
2010	185	6	0	23.3	101	0	155.5	3.58	68.52
2010	185	7	0	24.4	101	0	343.5	3.58	63.54
2010	185	8	0	27.8	101	0	537.5	4.02	51.49
2010	185	9	0	31.1	101	0	710.5	4.02	43.81
2010	185	10	0	33.9	101	0	848.5	4.47	39.89
2010	185	11	0	35	101	0	939	6.26	37.38
2010	185	12	0	35	101	0	977	6.71	35.57
2010	185	13	0	36.1	101	0	960.5	6.71	35.86
2010	185	14	0	37.2	101	0	889.5	7.6	36.33
2010	185	15	0	37.2	101	0	770	8.05	37.26
2010	185	16	0	32.2	101	0	610.5	5.81	40.41
2010	185	17	0	31.1	101	0	355	4.02	44.21
2010	185	18	0	30	101	0	183	1.34	56.65
2010	185	19	0	33.3	101	0	59.5	3.58	63.33
2010	185	20	0	33.9	101	0	0	4.47	67.92
2010	185	21	0	26.7	101	0	0	2.24	72.91
2010	185	22	0	28.3	101	0	0	5.81	76.11
2010	185	23	0	27.2	101	0	0	4.02	73.26
2010	186	0	0	25.6	101	0	0	4.02	75.14
2010	186	1	0	25.6	101	0	0	4.02	73.85
2010	186	2	0	23.9	101	0	0	4.02	78.07
2010	186	3	0	22.8	101	0	0	2.68	78.12
2010	186	4	0	24.4	101	0	0	3.58	83.7
2010	186	5	0	23.9	101	0	15.5	2.24	79.71
2010	186	6	0	25	101	0	118.5	2.24	72.29
2010	186	7	0	28.3	101	0	300.5	1.34	63.33
2010	186	8	0	31.1	101	0	521.5	2.68	55.57
2010	186	9	0	32.8	101	0	694	4.47	47.92
2010	186	10	0	33.9	101	0	834.5	4.02	40.81
2010	186	11	0	34.4	101	0	929	5.81	37.05
2010	186	12	0	35.6	101	0	970.5	2.68	36.26
2010	186	13	0	34.4	101	0	955.5	5.81	34.37
2010	186	14	0	35.6	101	0	884.5	6.26	36.72
2010	186	15	0	34.4	101	0	764	4.02	37.48
2010	186	16	0	31.7	101	0	605	4.47	38.51
2010	186	17	0	30	101	0	421	3.58	41.18
2010	186	18	0	29.4	101	0	232.5	3.58	54.17
2010	186	19	0	28.3	101	0	69	4.92	61.08
2010	186	20	0	26.7	101	0	0	4.92	66.45
2010	186	21	0	25	101	0	0	2.68	72.22
2010	186	22	0	25.6	101	0	0	0.01	77.56
2010	186	23	0	25.6	101	0	0	0.01	77.99
2010	187	0	0	25.6	101	0	0	0.01	82.66
2010	187	1	0	25	101	0	0	1.34	81.83
2010	187	2	0	23.9	101	0	0	0.01	85.34
2010	187	3	0	25	101	0	0	0.01	83.64
2010	187	4	0	25.6	101	0	0	1.34	83.4
2010	187	5	0	25.6	101	0	15.5	0.01	75.89
2010	187	6	0	29.4	101	0	136	2.24	68.15
2010	187	7	0	32.2	101	0	311	4.47	61.48
2010	187	8	0	33.9	101	0	494	4.02	51.68
2010	187	9	0	35	101	0	661.5	3.58	48.29
2010	187	10	0	36.7	101	0	795.5	3.13	42.22
2010	187	11	0	37.2	101	0	886	1.34	39.04
2010	187	12	0	36.7	101	0	928	4.02	38.5
2010	187	13	0	36.7	101	0	532	4.02	38.55
2010	187	14	0	35	101	0	563.5	6.26	39.17
2010	187	15	0	35.6	101	0	727	4.92	41.87
2010	187	16	0	33.9	101	0	571	6.26	44.69
2010	187	17	0	30.6	101	0	392	5.81	47.41
2010	187	18	0	31.1	101	0	212	5.81	58
2010	187	19	0	30	101	0	58	4.92	62.01
2010	187	20	0	28.9	101	0	0	4.02	66.63
2010	187	21	0	28.3	101	0	0	1.34	71.98
2010	187	22	0	27.8	101	0	0	2.24	77.15
2010	187	23	0	27.2	101	0	0	1.34	77.52
2010	188	0	0	26.7	101	0	0	0.01	77.15
2010	188	1	0	26.7	101	0	0	2.24	76.82
2010	188	2	0	26.7	101	0	0	0.01	76.74
2010	188	3	0	27.8	101	0	0	1.34	81.86
2010	188	4	0	28.9	101	0	0	3.58	81.58
2010	188	5	0	28.3	101	0	12.5	3.13	76.52
2010	188	6	0	30	101	0	127	4.47	70.73
2010	188	7	0	31.7	101	0	299	6.71	59.44
2010	188	8	0	32.8	101	0	480	6.71	53.41
2010	188	9	0	34.4	101	0	647	8.05	49.49
2010	188	10	0	35.6	101	0	781	7.15	46.82
2010	188	11	0	36.7	101	0	870	6.71	47.6
2010	188	12	0	36.7	101	0	906.5	2.68	48.75
2010	188	13	0	33.9	101	0	885.5	7.15	50.01
2010	188	14	0	32.8	101	0	811	7.15	50.91
2010	188	15	0	32.2	101	0	693.5	5.81	54.98
2010	188	16	0	31	101	0	544	4.02	59.61
2010	188	17	0	30	101	0	373	4.02	64.7
2010	188	18	0	29.4	101	0	200	4.02	75.45
2010	188	19	0	27.8	101	0	52	2.68	82.33
2010	188	20	0	26.1	101	0	0	2.68	89.46
2010	188	21	0	26.1	101	0	0	1.34	96.75
2010	188	22	0	25.6	101	0	0	2.24	98.25
2010	188	23	0	25	101	0	0	2.68	99.42
2010	189	0	0	25.6	101	0	0	1.34	100
2010	189	1	0	25	101	0	0	2.24	100
2010	189	2	0	24.4	101	0	0	0.01	100
2010	189	3	0	24.4	101	0	0	1.34	100
2010	189	4	0	25	101	0	0	0.01	100
2010	189	5	0	25.6	101	0	7	1.34	100
2010	189	6	0	24.4	101	0	88.5	3.58	92.69
2010	189	7	0	25	101	0	57	2.24	90.22
2010	189	8	0	25.6	101	0	149.5	3.58	83.36
2010	189	9	0	27.2	101	0	187.5	3.13	77.22
2010	189	10	0	26.7	101	0	360.5	4.47	76.15
2010	189	11	0	28.3	101	0	335.5	4.02	70.64
2010	189	12	0	28.9	101	0	658.5	3.58	69.16
2010	189	13	0	29.4	101	0	888.5	4.92	67.65
2010	189	14	0	29.4	101	0	822	6.26	66.32
2010	189	15	0	28.9	101	0	718	6.26	65.52
2010	189	16	0	28.3	101	0	578.5	4.47	69.37
2010	189	17	0	27.8	101	0	410.5	4.92	74.92
2010	189	18	0	26.7	101	0	228.5	4.47	82.58
2010	189	19	0	25.6	101	0	67.5	4.47	91.63
2010	189	20	0	25	101	0	0	4.02	94.83
2010	189	21	0	25	101	0	0	3.13	100
2010	189	22	0	25	101	0	0	3.13	100
2010	189	23	0	25	101	0	0	3.13	100
2010	190	0	0	24.4	101	0	0	2.68	100
2010	190	1	0	24.4	101	0	0	2.68	100
2010	190	2	0	24.4	101	0	0	1.34	100
2010	190	3	0	23.9	101	0	0	0.01	100
2010	190	4	0	23.9	101	0	0	1.34	100
